temp,humidity,pressure,wind_speed,rain_1h,disaster_type,latitude,longitude,elevation,timestamp,month,hour,vegetation,soil_type,soil_moisture,urban_rural,ocean_current
32.3,78,1014,5.9,0.7,none,10.1219,127.8843,92,2020-07-03 10:00:00,7,10,wetland,clay,79.0,rural,normal
14.1,58,976,25.4,9.3,storm,2.5946,-75.2819,796,2020-07-03 11:00:00,7,11,shrubland,clay,67.5,rural,cool_current
23.1,61,1018,18.6,0.5,none,9.0877,-123.1069,53,2020-07-03 12:00:00,7,12,grassland,sand,76.8,rural,cool_current
34.5,48,1004,25.2,5.0,storm,22.9787,158.9366,56,2020-07-03 13:00:00,7,13,urban,clay,24.1,urban,normal
24.6,54,1013,16.5,0.0,none,-20.4467,43.0653,320,2020-07-03 14:00:00,7,14,urban,sand,47.1,urban,normal
30.3,90,1001,25.4,3.2,storm,-23.075,54.0275,72,2020-07-03 15:00:00,7,15,wetland,clay,49.2,rural,normal
29.9,65,995,3.4,12.3,flood,9.1238,-96.8958,105,2020-07-03 16:00:00,7,16,grassland,silt,85.4,rural,cool_current
25.4,86,1017,19.7,0.0,none,-2.3201,-63.0725,472,2020-07-03 17:00:00,7,17,wetland,clay,28.1,rural,normal
26.7,100,1003,16.4,0.0,none,-42.0755,142.3921,493,2020-07-03 18:00:00,7,18,wetland,clay,23.6,rural,normal
16.7,87,1013,4.0,0.9,none,23.776,103.014,214,2020-07-03 19:00:00,7,19,forest,loam,40.3,rural,normal
23.6,86,996,32.6,21.5,storm,24.4788,76.9083,592,2020-07-03 20:00:00,7,20,grassland,clay,50.4,rural,normal
15.6,58,1009,4.2,0.0,none,-52.3493,157.3015,214,2020-07-03 21:00:00,7,21,forest,loam,46.1,rural,normal
12.8,63,1014,4.5,3.3,none,84.257,-171.9137,525,2020-07-03 22:00:00,7,22,shrubland,sand,62.2,rural,normal
6.9,29,993,10.3,1.7,none,74.7905,-115.8222,2185,2020-07-03 23:00:00,7,23,grassland,silt,10.4,rural,cool_current
16.0,34,992,19.6,5.2,none,66.7502,-39.6027,1945,2020-07-04 00:00:00,7,0,shrubland,loam,77.5,rural,normal
12.2,31,987,15.5,11.0,none,82.1507,-70.351,2615,2020-07-04 01:00:00,7,1,grassland,sand,53.1,rural,cool_current
17.6,96,986,8.4,11.2,flood,34.8163,16.8858,228,2020-07-04 02:00:00,7,2,wetland,clay,89.4,rural,cool_current
6.4,68,1005,4.0,0.2,none,71.6921,-149.4824,718,2020-07-04 03:00:00,7,3,urban,silt,29.5,rural,cool_current
20.0,77,1013,21.5,0.0,none,-25.5199,-164.6669,348,2020-07-04 04:00:00,7,4,grassland,silt,10.0,rural,normal
7.7,73,994,4.7,4.0,none,48.5777,164.235,2359,2020-07-04 05:00:00,7,5,grassland,sand,44.0,rural,normal
19.8,73,1004,18.3,0.1,none,58.4979,135.0626,1276,2020-07-04 06:00:00,7,6,urban,clay,8.4,rural,normal
23.1,55,1014,11.6,0.1,none,12.8734,-27.0438,331,2020-07-04 07:00:00,7,7,urban,loam,38.4,urban,normal
20.4,65,1021,28.5,0.0,none,-73.0519,14.9316,325,2020-07-04 08:00:00,7,8,urban,loam,14.7,urban,cool_current
20.4,49,1011,3.8,0.0,none,-8.6358,24.7663,375,2020-07-04 09:00:00,7,9,cropland,loam,52.5,rural,normal
34.0,87,1009,20.9,0.5,none,38.8437,59.7848,8,2020-07-04 10:00:00,7,10,wetland,clay,34.3,rural,normal
15.5,18,990,12.7,0.0,none,-74.5215,68.1706,2381,2020-07-04 11:00:00,7,11,shrubland,clay,15.5,rural,normal
13.3,64,1005,13.7,0.0,none,-57.7277,119.9552,761,2020-07-04 12:00:00,7,12,urban,clay,13.5,rural,normal
30.0,46,1018,19.1,1.4,none,-24.4723,-64.5982,170,2020-07-04 13:00:00,7,13,urban,silt,32.6,urban,normal
29.4,54,993,37.8,5.5,storm,-42.7657,-157.3647,73,2020-07-04 14:00:00,7,14,urban,clay,62.7,urban,normal
34.2,68,986,25.6,10.8,storm,32.279,-30.7142,578,2020-07-04 15:00:00,7,15,grassland,sand,82.8,rural,normal
34.2,74,1009,15.4,2.2,none,26.495,-10.119,361,2020-07-04 16:00:00,7,16,forest,silt,78.6,rural,normal
25.3,62,1000,19.2,0.0,none,-67.8744,-36.951,318,2020-07-04 17:00:00,7,17,shrubland,silt,22.1,rural,normal
11.6,63,1009,6.0,0.0,none,-54.3968,4.5089,852,2020-07-04 18:00:00,7,18,urban,silt,35.6,urban,normal
20.4,78,1016,1.4,0.0,none,-23.5398,-107.3701,99,2020-07-04 19:00:00,7,19,urban,silt,31.3,urban,cool_current
20.5,20,1010,9.0,0.0,none,-63.1938,32.5258,810,2020-07-04 20:00:00,7,20,shrubland,sand,13.1,rural,normal
16.3,57,1016,6.8,0.0,none,-60.5803,-61.9803,290,2020-07-04 21:00:00,7,21,cropland,silt,23.2,rural,normal
11.8,15,1012,9.3,1.2,none,48.9788,-178.602,784,2020-07-04 22:00:00,7,22,shrubland,silt,20.0,rural,normal
18.7,19,1006,6.6,0.0,none,-48.333,-162.05,643,2020-07-04 23:00:00,7,23,shrubland,loam,28.6,rural,normal
27.0,45,1013,9.8,0.0,none,-49.0681,-8.977,74,2020-07-05 00:00:00,7,0,urban,sand,26.5,urban,normal
16.3,47,998,11.1,0.0,none,-20.0553,-39.5563,1466,2020-07-05 01:00:00,7,1,urban,silt,37.2,rural,normal
19.8,100,1010,14.3,0.0,none,-30.0003,176.5484,683,2020-07-05 02:00:00,7,2,wetland,clay,22.4,rural,normal
26.4,95,1011,6.8,0.0,none,-42.8285,-20.1353,186,2020-07-05 03:00:00,7,3,grassland,loam,45.8,rural,normal
13.8,35,999,18.2,0.0,none,-84.8742,122.94,1369,2020-07-05 04:00:00,7,4,grassland,silt,8.0,rural,normal
12.2,70,1018,15.1,0.9,none,-26.8645,-127.9012,203,2020-07-05 05:00:00,7,5,urban,clay,28.8,urban,cool_current
18.1,66,1018,12.2,0.0,none,-50.3662,-36.3887,162,2020-07-05 06:00:00,7,6,forest,loam,15.9,rural,normal
28.0,94,1026,14.7,1.9,none,15.2588,-77.8919,111,2020-07-05 07:00:00,7,7,grassland,clay,51.4,rural,cool_current
7.7,72,1001,4.3,0.9,none,-39.9124,-73.6932,1409,2020-07-05 08:00:00,7,8,grassland,loam,57.2,rural,cool_current
14.0,70,1020,11.5,0.0,none,-81.5696,-120.5504,389,2020-07-05 09:00:00,7,9,shrubland,loam,21.9,rural,cool_current
17.0,62,1009,13.3,0.7,none,37.193,-163.3219,644,2020-07-05 10:00:00,7,10,grassland,clay,36.6,rural,normal
31.5,69,989,38.7,21.5,storm,5.4165,121.1634,161,2020-07-05 11:00:00,7,11,grassland,sand,58.9,rural,normal
18.6,43,992,5.3,0.4,none,36.0423,139.7181,1688,2020-07-05 12:00:00,7,12,urban,sand,7.0,urban,normal
23.7,50,988,40.6,3.6,storm,3.0367,-133.1751,174,2020-07-05 13:00:00,7,13,grassland,clay,70.3,rural,cool_current
39.3,87,994,32.0,6.4,storm,17.5537,77.5896,128,2020-07-05 14:00:00,7,14,wetland,clay,77.8,rural,normal
29.3,41,1016,3.0,0.3,none,47.7639,129.037,392,2020-07-05 15:00:00,7,15,urban,sand,35.0,rural,normal
31.7,14,996,2.9,0.2,none,53.0279,-39.2718,991,2020-07-05 16:00:00,7,16,shrubland,silt,15.2,rural,normal
9.4,50,1012,23.6,0.0,none,48.571,-120.5072,336,2020-07-05 17:00:00,7,17,grassland,clay,59.5,rural,cool_current
7.5,25,984,5.9,0.2,none,38.2905,-166.5205,2683,2020-07-05 18:00:00,7,18,shrubland,clay,29.4,rural,normal
11.9,83,1013,2.7,0.0,none,-28.8056,-91.6994,186,2020-07-05 19:00:00,7,19,grassland,silt,23.0,rural,cool_current
19.3,14,1000,8.7,0.4,none,88.1449,91.0736,1743,2020-07-05 20:00:00,7,20,grassland,loam,30.2,rural,normal
13.9,85,1016,17.8,0.0,none,-21.8647,-58.1243,247,2020-07-05 21:00:00,7,21,forest,loam,63.6,rural,normal
19.7,76,1011,8.4,0.0,none,-80.3987,-38.0983,454,2020-07-05 22:00:00,7,22,grassland,loam,17.0,rural,normal
27.9,97,1008,10.2,4.1,none,0.4249,69.0533,2,2020-07-05 23:00:00,7,23,wetland,clay,38.7,rural,normal
34.4,73,1001,27.8,1.7,storm,2.9435,96.3612,123,2020-07-06 00:00:00,7,0,urban,silt,52.9,urban,normal
8.0,79,1011,3.3,0.0,none,-53.5214,156.4199,456,2020-07-06 01:00:00,7,1,forest,silt,43.1,rural,normal
22.1,89,1019,15.2,2.3,none,-19.4577,126.5238,334,2020-07-06 02:00:00,7,2,grassland,loam,13.0,rural,normal
18.7,100,1015,14.0,1.2,none,37.7729,-78.5155,42,2020-07-06 03:00:00,7,3,wetland,clay,73.5,rural,cool_current
16.3,95,1018,1.6,0.0,none,-20.841,161.8176,537,2020-07-06 04:00:00,7,4,grassland,sand,41.6,rural,normal
22.8,77,1013,7.2,0.0,none,-21.9229,106.4561,125,2020-07-06 05:00:00,7,5,forest,silt,47.5,rural,normal
21.7,55,1007,24.1,0.0,none,-36.8637,106.1737,726,2020-07-06 06:00:00,7,6,cropland,sand,57.0,rural,normal
24.5,55,1014,9.0,0.4,none,49.5695,150.9514,835,2020-07-06 07:00:00,7,7,forest,loam,94.4,rural,normal
18.2,53,996,19.7,2.2,none,29.1734,110.4656,1755,2020-07-06 08:00:00,7,8,forest,silt,25.5,rural,normal
20.5,44,1016,28.3,0.0,none,-45.199,-69.3609,697,2020-07-06 09:00:00,7,9,shrubland,loam,48.8,rural,normal
26.4,80,1025,8.8,5.3,none,-7.7013,-165.8824,310,2020-07-06 10:00:00,7,10,wetland,clay,11.7,rural,normal
25.3,53,1011,13.2,5.6,none,22.4404,175.9239,961,2020-07-06 11:00:00,7,11,cropland,loam,68.0,rural,normal
19.4,42,994,3.9,1.7,none,51.8939,119.0686,1537,2020-07-06 12:00:00,7,12,urban,loam,38.0,rural,normal
26.2,62,1015,11.2,1.0,none,-12.1127,136.3219,11,2020-07-06 13:00:00,7,13,grassland,loam,82.3,rural,normal
18.6,10,994,19.5,0.5,none,49.2534,3.6832,2682,2020-07-06 14:00:00,7,14,shrubland,loam,25.9,rural,normal
27.2,23,998,26.0,0.0,none,-53.831,20.9284,1826,2020-07-06 15:00:00,7,15,shrubland,sand,39.7,rural,normal
30.9,66,1012,9.7,2.4,none,26.8981,-21.324,95,2020-07-06 16:00:00,7,16,forest,loam,93.6,rural,normal
34.1,89,1016,13.8,0.0,none,-41.1819,-154.1219,104,2020-07-06 17:00:00,7,17,wetland,clay,15.6,rural,normal
8.3,66,993,10.4,0.0,none,-77.2235,34.979,1343,2020-07-06 18:00:00,7,18,urban,silt,11.9,rural,normal
21.4,84,998,16.0,0.9,none,43.0787,137.8614,240,2020-07-06 19:00:00,7,19,grassland,sand,32.7,rural,normal
18.9,82,1000,9.6,11.7,none,51.2028,9.686,716,2020-07-06 20:00:00,7,20,grassland,sand,52.7,rural,cool_current
-2.6,58,1010,6.1,0.7,none,64.9776,-93.4718,769,2020-07-06 21:00:00,7,21,cropland,loam,43.0,rural,cool_current
16.3,100,1014,6.3,0.5,none,34.4976,-95.0634,343,2020-07-06 22:00:00,7,22,wetland,clay,48.1,rural,cool_current
5.5,70,1003,5.2,0.0,none,-59.8854,-125.6792,1106,2020-07-06 23:00:00,7,23,grassland,loam,24.0,rural,cool_current
6.4,54,999,4.5,0.0,none,-52.438,-133.7049,1309,2020-07-07 00:00:00,7,0,urban,sand,18.6,urban,cool_current
16.8,10,1017,10.9,0.0,none,-61.2731,43.7674,557,2020-07-07 01:00:00,7,1,urban,sand,4.8,urban,normal
24.8,65,1011,9.0,2.7,none,8.011,19.769,191,2020-07-07 02:00:00,7,2,forest,silt,4.4,rural,cool_current
16.3,22,1007,14.9,0.0,none,-72.5542,-65.1958,1549,2020-07-07 03:00:00,7,3,grassland,sand,30.0,rural,normal
15.5,100,1007,17.3,0.0,none,-34.2724,-25.5526,92,2020-07-07 04:00:00,7,4,wetland,clay,22.8,rural,normal
13.2,79,1002,4.4,0.1,none,87.8656,179.6011,743,2020-07-07 05:00:00,7,5,shrubland,clay,49.8,rural,normal
24.0,57,992,37.4,0.5,storm,-22.2021,137.3965,93,2020-07-07 06:00:00,7,6,urban,silt,56.2,urban,normal
8.7,44,1006,10.9,2.8,none,0.8659,8.6491,855,2020-07-07 07:00:00,7,7,shrubland,sand,47.9,rural,cool_current
13.2,56,1024,18.7,0.0,none,-76.0182,42.689,448,2020-07-07 08:00:00,7,8,cropland,sand,46.9,rural,normal
15.7,69,1021,15.4,0.0,none,-18.8288,-103.3998,114,2020-07-07 09:00:00,7,9,grassland,silt,56.3,rural,cool_current
15.7,47,1011,33.2,1.3,none,1.6808,-91.1568,676,2020-07-07 10:00:00,7,10,urban,silt,16.9,rural,cool_current
25.5,79,1015,9.9,4.6,none,-16.3062,132.067,499,2020-07-07 11:00:00,7,11,wetland,clay,46.3,rural,normal
22.6,70,985,26.9,10.1,storm,30.7699,-32.5568,882,2020-07-07 12:00:00,7,12,grassland,sand,71.9,rural,normal
37.0,38,1011,21.3,1.8,none,38.6019,152.0218,127,2020-07-07 13:00:00,7,13,urban,loam,20.1,urban,normal
14.5,62,1000,20.6,0.0,none,-64.2263,-103.9452,805,2020-07-07 14:00:00,7,14,forest,silt,78.3,rural,cool_current
18.9,10,998,8.4,2.8,none,70.4717,-79.8934,2227,2020-07-07 15:00:00,7,15,grassland,sand,10.9,rural,cool_current
27.8,10,990,13.0,0.0,none,-38.802,63.8879,2311,2020-07-07 16:00:00,7,16,grassland,sand,28.7,rural,normal
24.7,54,1014,17.4,1.4,none,50.0356,-155.7205,414,2020-07-07 17:00:00,7,17,grassland,clay,65.2,rural,normal
15.7,76,1005,10.2,0.9,none,85.6246,-104.2586,1725,2020-07-07 18:00:00,7,18,shrubland,loam,20.8,rural,cool_current
8.9,88,1015,12.0,0.0,none,-7.2571,-73.8272,181,2020-07-07 19:00:00,7,19,wetland,clay,35.4,rural,cool_current
22.7,18,1001,1.2,0.0,none,-65.5545,84.6149,1247,2020-07-07 20:00:00,7,20,shrubland,silt,38.5,rural,normal
19.6,57,1007,8.9,0.0,none,-16.767,-139.0694,499,2020-07-07 21:00:00,7,21,urban,clay,23.6,urban,cool_current
8.2,60,1016,4.4,2.7,none,5.0501,72.5773,308,2020-07-07 22:00:00,7,22,urban,sand,47.8,rural,normal
28.7,29,995,26.9,0.5,none,52.0057,76.9528,1461,2020-07-07 23:00:00,7,23,urban,loam,32.2,urban,normal
9.6,59,1010,2.2,0.0,none,-10.3136,-33.34,439,2020-07-08 00:00:00,7,0,urban,clay,30.5,rural,normal
28.9,92,1008,9.3,3.5,none,-23.7804,98.7925,210,2020-07-08 01:00:00,7,1,wetland,clay,79.1,rural,normal
9.5,13,980,13.2,2.7,none,58.348,-18.775,2664,2020-07-08 02:00:00,7,2,urban,sand,6.0,urban,normal
14.0,78,1017,6.3,3.8,none,33.9596,-115.5988,26,2020-07-08 03:00:00,7,3,grassland,sand,82.2,rural,cool_current
22.9,90,1016,7.9,0.0,none,-10.4742,82.16,305,2020-07-08 04:00:00,7,4,wetland,clay,12.5,rural,normal
4.8,80,998,2.8,0.0,none,-78.3596,84.1913,578,2020-07-08 05:00:00,7,5,grassland,sand,38.3,rural,normal
19.4,65,1007,23.2,0.1,none,29.4474,-96.469,606,2020-07-08 06:00:00,7,6,forest,loam,59.9,rural,cool_current
19.8,70,1015,20.3,1.9,none,23.069,-19.7499,528,2020-07-08 07:00:00,7,7,wetland,clay,72.0,rural,normal
20.0,11,991,24.9,0.4,none,64.4042,119.0128,2126,2020-07-08 08:00:00,7,8,grassland,sand,30.0,rural,normal
25.5,64,1002,6.3,0.1,none,60.0525,104.9155,1292,2020-07-08 09:00:00,7,9,forest,loam,50.4,rural,normal
16.8,72,1000,22.1,0.0,none,-78.9084,79.2601,865,2020-07-08 10:00:00,7,10,cropland,loam,61.4,rural,normal
18.7,39,999,15.6,6.0,none,66.7039,-104.5442,883,2020-07-08 11:00:00,7,11,urban,clay,92.9,rural,cool_current
5.8,61,1002,18.3,0.0,none,-52.2164,120.2237,1234,2020-07-08 12:00:00,7,12,shrubland,silt,44.9,rural,normal
12.2,22,1008,21.6,0.0,none,-70.5286,-142.5888,503,2020-07-08 13:00:00,7,13,cropland,clay,29.4,rural,cool_current
21.4,29,1003,16.1,0.2,none,14.7333,-119.8199,832,2020-07-08 14:00:00,7,14,urban,clay,26.7,urban,cool_current
30.7,10,1010,28.5,2.2,none,79.0684,-6.7819,777,2020-07-08 15:00:00,7,15,urban,loam,1.4,urban,normal
26.7,79,1020,21.5,2.9,none,40.5361,-115.0402,21,2020-07-08 16:00:00,7,16,wetland,clay,46.8,rural,cool_current
13.2,63,994,12.6,0.0,none,-50.1259,149.1476,1544,2020-07-08 17:00:00,7,17,urban,clay,15.1,urban,normal
14.9,51,1014,4.0,6.6,none,12.3689,-83.1633,660,2020-07-08 18:00:00,7,18,shrubland,clay,17.7,rural,cool_current
6.0,45,996,4.4,0.0,none,-67.8312,-18.1398,1234,2020-07-08 19:00:00,7,19,urban,sand,46.1,urban,normal
16.5,72,1008,11.3,3.0,none,60.5008,-5.6114,1045,2020-07-08 20:00:00,7,20,urban,sand,21.8,rural,normal
16.7,21,991,18.2,21.6,none,80.4799,62.5088,2715,2020-07-08 21:00:00,7,21,shrubland,silt,19.3,rural,normal
12.5,62,1014,12.2,0.0,none,-84.7891,-161.13,786,2020-07-08 22:00:00,7,22,grassland,silt,3.0,rural,normal
17.3,70,1012,3.1,0.0,none,-37.746,44.1803,402,2020-07-08 23:00:00,7,23,cropland,clay,67.7,rural,normal
18.7,62,1012,6.6,0.0,none,-59.4837,-160.4097,406,2020-07-09 00:00:00,7,0,urban,silt,29.1,urban,normal
2.2,70,997,16.5,0.0,none,-77.1721,34.121,1887,2020-07-09 01:00:00,7,1,urban,loam,14.8,rural,normal
18.6,100,1005,17.5,0.1,none,-18.9421,29.899,407,2020-07-09 02:00:00,7,2,wetland,clay,60.0,rural,normal
13.8,77,1002,4.3,1.0,none,59.8082,3.0977,1016,2020-07-09 03:00:00,7,3,forest,silt,74.0,rural,normal
34.3,87,1003,12.7,7.2,none,8.3962,75.5487,293,2020-07-09 04:00:00,7,4,forest,silt,55.3,rural,normal
28.2,75,1010,7.9,3.6,none,29.8921,-53.1857,366,2020-07-09 05:00:00,7,5,grassland,clay,19.7,rural,normal
22.4,20,989,26.2,0.6,none,32.0503,-168.7976,2701,2020-07-09 06:00:00,7,6,shrubland,silt,15.3,rural,normal
29.7,63,1013,24.6,0.0,none,-36.283,-144.2646,217,2020-07-09 07:00:00,7,7,forest,silt,22.9,rural,cool_current
19.4,41,1002,5.5,0.0,none,-56.1393,166.2758,777,2020-07-09 08:00:00,7,8,grassland,clay,57.0,rural,normal
20.2,67,1005,10.8,0.5,none,85.6242,-90.9761,450,2020-07-09 09:00:00,7,9,forest,loam,48.5,rural,cool_current
26.2,45,1014,5.0,0.0,none,-23.9313,149.4814,174,2020-07-09 10:00:00,7,10,grassland,silt,31.9,rural,normal
13.7,36,999,20.3,2.7,none,10.1703,-96.7937,884,2020-07-09 11:00:00,7,11,urban,clay,12.7,urban,cool_current
35.9,54,993,30.9,4.2,storm,-13.1106,-24.2521,32,2020-07-09 12:00:00,7,12,urban,loam,3.5,urban,normal
20.9,50,998,38.3,0.0,wind_damage,-60.709,61.4552,810,2020-07-09 13:00:00,7,13,urban,loam,15.6,urban,normal
22.8,10,986,7.5,4.6,none,64.2283,40.0186,2525,2020-07-09 14:00:00,7,14,urban,loam,34.6,urban,normal
10.0,22,994,23.0,7.0,none,57.2578,97.8133,2417,2020-07-09 15:00:00,7,15,grassland,sand,67.4,rural,normal
19.3,73,1013,5.7,3.5,none,78.5081,-73.3464,485,2020-07-09 16:00:00,7,16,cropland,silt,31.8,rural,cool_current
29.5,70,1015,23.7,6.9,none,43.5331,106.2899,2,2020-07-09 17:00:00,7,17,grassland,silt,103.6,rural,normal
25.1,66,1012,9.4,0.1,none,2.1238,-118.3745,195,2020-07-09 18:00:00,7,18,urban,silt,30.4,urban,cool_current
18.4,100,1010,14.6,0.0,none,-18.9597,-135.4263,86,2020-07-09 19:00:00,7,19,wetland,clay,76.5,rural,cool_current
19.9,28,1002,19.7,0.0,none,-86.2255,-177.1083,1065,2020-07-09 20:00:00,7,20,shrubland,sand,12.8,rural,normal
16.8,86,1010,12.0,0.0,none,-28.4441,-13.2541,262,2020-07-09 21:00:00,7,21,urban,sand,24.6,urban,normal
19.7,76,1015,12.4,3.3,none,36.4161,-144.3482,253,2020-07-09 22:00:00,7,22,grassland,silt,59.8,rural,cool_current
14.9,23,1004,12.9,0.0,none,-84.6645,111.2547,1167,2020-07-09 23:00:00,7,23,shrubland,loam,37.9,rural,normal
20.3,49,1009,18.1,0.1,none,65.176,95.4369,293,2020-07-10 00:00:00,7,0,urban,silt,35.5,urban,normal
8.4,81,1009,8.9,0.0,none,-63.4254,47.56,210,2020-07-10 01:00:00,7,1,forest,loam,29.6,rural,normal
29.6,60,1010,12.5,2.5,none,5.9023,127.583,102,2020-07-10 02:00:00,7,2,urban,clay,49.7,urban,normal
11.7,65,1008,1.6,0.0,none,-7.2172,-173.0746,233,2020-07-10 03:00:00,7,3,cropland,loam,49.7,rural,normal
16.0,34,989,13.5,0.0,none,-73.7699,-49.6427,1679,2020-07-10 04:00:00,7,4,shrubland,clay,24.3,rural,normal
16.3,51,1008,9.3,0.2,none,46.9166,-129.6189,474,2020-07-10 05:00:00,7,5,urban,sand,31.4,rural,cool_current
27.9,13,998,14.3,0.0,none,-71.5092,67.5524,1717,2020-07-10 06:00:00,7,6,shrubland,silt,61.2,rural,normal
28.4,90,1000,36.1,7.7,storm,34.4727,169.6356,154,2020-07-10 07:00:00,7,7,forest,silt,52.1,rural,normal
21.4,28,1008,9.0,1.4,none,28.2657,-124.5066,99,2020-07-10 08:00:00,7,8,forest,silt,76.5,rural,cool_current
17.7,52,1005,9.2,0.0,none,-86.4674,35.7646,584,2020-07-10 09:00:00,7,9,urban,loam,58.0,rural,normal
28.8,10,1001,6.0,0.8,none,51.0937,139.7613,1014,2020-07-10 10:00:00,7,10,grassland,silt,34.9,rural,normal
5.0,48,997,29.9,0.0,none,-35.5893,-131.1038,1523,2020-07-10 11:00:00,7,11,grassland,clay,36.7,rural,cool_current
36.1,71,1018,23.2,0.8,none,15.108,89.8438,154,2020-07-10 12:00:00,7,12,forest,silt,7.9,rural,normal
9.8,41,997,20.6,3.0,none,82.193,-107.4426,1536,2020-07-10 13:00:00,7,13,grassland,silt,29.9,rural,cool_current
20.4,10,1008,13.5,0.0,none,-47.8132,6.3686,605,2020-07-10 14:00:00,7,14,shrubland,silt,52.0,rural,cool_current
21.5,10,990,3.7,0.0,none,-75.3387,-110.3771,1707,2020-07-10 15:00:00,7,15,grassland,clay,36.8,rural,cool_current
24.6,80,988,28.1,27.6,storm,-32.8013,-76.5934,291,2020-07-10 16:00:00,7,16,grassland,sand,22.8,rural,cool_current
14.4,52,990,28.7,3.0,none,59.2054,133.3423,2269,2020-07-10 17:00:00,7,17,urban,clay,39.1,urban,normal
14.1,16,1008,5.8,0.0,none,-82.8058,-52.8126,1495,2020-07-10 18:00:00,7,18,grassland,sand,10.6,rural,normal
11.5,69,1001,13.5,0.0,none,-48.1024,120.489,571,2020-07-10 19:00:00,7,19,shrubland,silt,51.9,rural,normal
18.0,34,1000,5.6,1.4,none,64.3513,-135.1712,987,2020-07-10 20:00:00,7,20,grassland,silt,72.0,rural,cool_current
-0.4,67,979,5.4,0.0,none,-52.7262,136.8816,2818,2020-07-10 21:00:00,7,21,grassland,silt,39.3,rural,normal
19.7,26,996,5.6,0.1,none,85.1237,31.4839,2579,2020-07-10 22:00:00,7,22,grassland,loam,31.8,rural,normal
15.8,29,1010,27.4,0.0,none,-33.6416,5.1621,387,2020-07-10 23:00:00,7,23,urban,loam,12.2,urban,cool_current
12.9,78,1008,9.9,0.0,none,-55.5275,98.4786,224,2020-07-11 00:00:00,7,0,shrubland,silt,61.3,rural,normal
-0.6,60,1004,2.8,0.0,none,-16.5753,-21.5632,1241,2020-07-11 01:00:00,7,1,urban,sand,9.8,rural,normal
8.3,82,1006,1.5,3.3,none,82.2932,103.613,1398,2020-07-11 02:00:00,7,2,cropland,silt,24.5,rural,normal
16.3,82,1018,7.9,0.0,none,-61.0643,23.6581,132,2020-07-11 03:00:00,7,3,grassland,silt,37.7,rural,normal
13.9,72,1014,12.9,1.2,none,73.7945,-137.7084,221,2020-07-11 04:00:00,7,4,shrubland,loam,47.5,rural,cool_current
12.4,69,1003,6.4,0.0,none,-11.0221,39.6226,1142,2020-07-11 05:00:00,7,5,shrubland,sand,51.9,rural,normal
23.7,51,998,28.5,0.9,storm,-12.5253,121.6747,118,2020-07-11 06:00:00,7,6,forest,loam,73.5,rural,normal
16.7,50,1000,19.7,0.0,none,-86.7659,-119.0003,1140,2020-07-11 07:00:00,7,7,grassland,loam,21.0,rural,cool_current
15.8,71,993,12.8,0.1,none,12.2508,-74.8066,1370,2020-07-11 08:00:00,7,8,shrubland,silt,24.8,rural,cool_current
18.0,24,995,10.9,0.0,none,-21.4609,-36.0965,1628,2020-07-11 09:00:00,7,9,shrubland,sand,42.7,rural,normal
23.9,52,996,33.9,6.1,storm,15.4642,-107.2288,92,2020-07-11 10:00:00,7,10,grassland,sand,80.7,rural,cool_current
28.0,65,1014,10.9,0.1,none,14.5392,57.9205,198,2020-07-11 11:00:00,7,11,forest,loam,57.6,rural,normal
21.9,13,999,1.9,0.0,none,-80.5738,13.9178,2032,2020-07-11 12:00:00,7,12,shrubland,clay,26.6,rural,cool_current
20.3,59,1015,9.3,0.0,none,-70.5857,-122.1179,227,2020-07-11 13:00:00,7,13,grassland,silt,42.2,rural,cool_current
10.2,55,1004,5.8,0.0,none,-68.2847,60.519,1123,2020-07-11 14:00:00,7,14,grassland,silt,48.4,rural,normal
12.0,55,1001,15.8,0.0,none,-64.6714,-86.9583,1106,2020-07-11 15:00:00,7,15,urban,clay,5.2,urban,cool_current
15.9,80,1011,17.2,0.5,none,-22.5605,94.6217,628,2020-07-11 16:00:00,7,16,grassland,clay,10.7,rural,normal
8.6,49,999,3.7,0.0,none,-64.3828,62.9316,1263,2020-07-11 17:00:00,7,17,urban,loam,55.4,urban,normal
7.1,75,981,26.6,1.2,storm,-26.8454,59.763,844,2020-07-11 18:00:00,7,18,urban,sand,67.1,urban,normal
20.9,89,997,9.9,3.3,none,71.3932,126.3284,111,2020-07-11 19:00:00,7,19,cropland,sand,28.0,rural,normal
13.5,46,1006,11.9,1.8,none,20.5175,-59.3193,810,2020-07-11 20:00:00,7,20,urban,sand,36.4,rural,normal
23.9,78,1018,11.2,0.2,none,8.0287,116.6906,94,2020-07-11 21:00:00,7,21,grassland,clay,74.3,rural,normal
6.6,63,1002,13.7,4.3,none,54.93,14.852,753,2020-07-11 22:00:00,7,22,cropland,loam,53.4,rural,cool_current
8.8,70,998,9.8,0.0,none,-66.2206,86.2113,1876,2020-07-11 23:00:00,7,23,grassland,sand,46.8,rural,normal
20.3,78,1014,15.1,0.0,none,-4.0082,163.1689,463,2020-07-12 00:00:00,7,0,forest,silt,25.8,rural,normal
12.8,25,1001,11.2,0.0,none,-84.6531,-142.6356,1447,2020-07-12 01:00:00,7,1,shrubland,loam,7.0,rural,cool_current
27.2,27,987,22.6,0.0,none,-79.9695,150.9674,1711,2020-07-12 02:00:00,7,2,shrubland,clay,6.9,rural,normal
28.8,86,1010,20.7,0.6,none,12.7965,95.8174,82,2020-07-12 03:00:00,7,3,forest,loam,55.9,rural,normal
